EDA_1646836594.000000,TEMP_1646836594.000000,BVP_1646836594.00,HR_1646836604.000000
0.171698,33.55,9.06,87.2
0.170417,33.55,9.94,87.17
0.17298,33.55,10.66,87.15
0.171698,33.55,11.15,87.15
0.171698,33.55,11.45,87.17
0.171698,33.55,11.73,87.2
0.17298,33.55,12.21,87.22
0.171698,33.55,13.06,87.25
0.171698,33.55,14.3,87.28
0.171698,33.55,15.73,87.28
0.171698,33.55,16.98,87.28
0.171698,33.55,17.68,87.27
0.171698,33.55,17.59,87.25
0.171698,33.55,16.66,87.22
0.171698,33.55,15.09,87.17
0.171698,33.55,13.21,87.13
0.171698,33.55,11.29,87.12
0.171698,33.55,9.31,87.1
0.17298,33.55,7.03,87.12
0.17298,33.55,3.96,87.13
0.17298,33.55,-0.37,87.17
0.171698,33.55,-6.1,87.2
0.171698,33.55,-12.93,87.23
0.174261,33.55,-20.16,87.25
0.179386,33.55,-26.94,87.27
0.178105,33.55,-32.61,87.28
0.176824,33.55,-36.85,87.28
0.174261,33.55,-39.84,87.28
0.176824,33.55,-42.07,87.27
0.174261,33.55,-44.12,87.23
0.174261,33.55,-46.48,87.2
0.160166,33.55,-49.59,87.17
0.160166,33.55,-53.67,87.15
0.158885,33.55,-58.48,87.13
0.161448,33.55,-63.09,87.13
0.170417,33.53,-65.71,87.15
0.178105,33.53,-64.2,87.18
0.180668,33.53,-56.94,87.22
0.179386,33.53,-43.79,87.25
0.180668,33.57,-26.52,87.28
0.179386,33.57,-8.4,87.3
0.179386,33.57,7.09,87.32
0.179386,33.57,17.56,87.32
0.178105,33.55,22.55,87.32
0.179386,33.55,23.34,87.3
0.179386,33.55,22.04,87.28
0.17298,33.55,20.38,87.25
0.178105,33.55,19.08,87.22
0.176824,33.55,17.98,87.17
0.179386,33.55,16.56,87.12
0.176824,33.55,14.61,87.07
0.178105,33.57,12.41,87.03
0.176824,33.57,10.51,87.0
0.170417,33.57,9.28,86.98
0.161448,33.57,8.69,86.98
0.161448,33.57,8.43,87.0
0.161448,33.57,8.16,87.02
0.161448,33.57,7.78,87.05
0.160166,33.57,7.58,87.08
0.160166,33.57,8.11,87.12
0.160166,33.57,9.75,87.15
0.158885,33.57,12.52,87.17
0.158885,33.57,15.98,87.15
0.160166,33.61,19.36,87.13
0.160166,33.61,21.88,87.1
0.160166,33.61,23.05,87.05
0.160166,33.61,22.82,87.0
0.160166,33.59,21.48,86.95
